"sample_id","SERPINB1_Beta","Gene","Expression"
"TCGA-KC-A4BR-01",0.29716,"SNAI1",8.1939
"TCGA-KC-A4BV-01",0.63,"MMP9",5.4234
"TCGA-KC-A4BV-01",0.63,"MMP2",12.4711
"TCGA-KC-A4BV-01",0.63,"MAPK3",9.688
"TCGA-KC-A4BV-01",0.63,"MAPK1",11.624
"TCGA-KC-A4BV-01",0.63,"TWIST1",7.3889
"TCGA-KC-A4BV-01",0.63,"SNAI1",5.4411
"TCGA-KC-A7F3-01",0.57678,"MMP9",5.8733
"TCGA-KC-A7F3-01",0.57678,"MMP2",10.3874
"TCGA-KC-A7F3-01",0.57678,"MAPK3",9.9492
"TCGA-KC-A7F3-01",0.57678,"MAPK1",11.3562
"TCGA-KC-A7F3-01",0.57678,"TWIST1",6.1984
"TCGA-KC-A7F3-01",0.57678,"SNAI1",6.8813
"TCGA-KC-A7F5-01",0.85289,"MMP9",4.5083
"TCGA-KC-A7F5-01",0.85289,"MMP2",8.6414
"TCGA-KC-A7F5-01",0.85289,"MAPK3",9.5204
"TCGA-KC-A7F5-01",0.85289,"MAPK1",10.8859
"TCGA-KC-A7F5-01",0.85289,"TWIST1",7.3689
"TCGA-KC-A7F5-01",0.85289,"SNAI1",5.1372
"TCGA-KC-A7F6-01",0.6533,"MMP9",7.5776
"TCGA-KC-A7F6-01",0.6533,"MMP2",10.4389
"TCGA-KC-A7F6-01",0.6533,"MAPK3",10.0883
"TCGA-KC-A7F6-01",0.6533,"MAPK1",11.0924
"TCGA-KC-A7F6-01",0.6533,"TWIST1",8.525
"TCGA-KC-A7F6-01",0.6533,"SNAI1",6.6132
"TCGA-KC-A7FA-01",0.46216,"MMP9",8.1347
"TCGA-KC-A7FA-01",0.46216,"MMP2",10.9672
"TCGA-KC-A7FA-01",0.46216,"MAPK3",10.0242
"TCGA-KC-A7FA-01",0.46216,"MAPK1",11.32
"TCGA-KC-A7FA-01",0.46216,"TWIST1",7.4238
"TCGA-KC-A7FA-01",0.46216,"SNAI1",5.3603
"TCGA-KC-A7FD-01",0.73793,"MMP9",6.9049
"TCGA-KC-A7FD-01",0.73793,"MMP2",9.0942
"TCGA-KC-A7FD-01",0.73793,"MAPK3",9.1065
"TCGA-KC-A7FD-01",0.73793,"MAPK1",11.2909
"TCGA-KC-A7FD-01",0.73793,"TWIST1",8.0655
"TCGA-KC-A7FD-01",0.73793,"SNAI1",6.2221
"TCGA-KC-A7FE-01",0.38362,"MMP9",8.0888
"TCGA-KC-A7FE-01",0.38362,"MMP2",11.9937
"TCGA-KC-A7FE-01",0.38362,"MAPK3",10.2756
"TCGA-KC-A7FE-01",0.38362,"MAPK1",11.5401
"TCGA-KC-A7FE-01",0.38362,"TWIST1",6.603
"TCGA-KC-A7FE-01",0.38362,"SNAI1",5.4106
"TCGA-KK-A59V-01",0.55097,"MMP9",10.9058
"TCGA-KK-A59V-01",0.55097,"MMP2",10.8222
"TCGA-KK-A59V-01",0.55097,"MAPK3",9.8249
"TCGA-KK-A59V-01",0.55097,"MAPK1",10.9671
"TCGA-KK-A59V-01",0.55097,"TWIST1",8.3328
"TCGA-KK-A59V-01",0.55097,"SNAI1",7.1466
"TCGA-KK-A59X-01",0.78446,"MMP9",7.228
"TCGA-KK-A59X-01",0.78446,"MMP2",10.89
"TCGA-KK-A59X-01",0.78446,"MAPK3",10.4848
"TCGA-KK-A59X-01",0.78446,"MAPK1",11.5167
"TCGA-KK-A59X-01",0.78446,"TWIST1",4.6953
"TCGA-KK-A59X-01",0.78446,"SNAI1",5.2516
"TCGA-KK-A59Y-01",0.74773,"MMP9",7.9883
"TCGA-KK-A59Y-01",0.74773,"MMP2",9.757
"TCGA-KK-A59Y-01",0.74773,"MAPK3",10.2908
"TCGA-KK-A59Y-01",0.74773,"MAPK1",11.3573
"TCGA-KK-A59Y-01",0.74773,"TWIST1",7.9076
"TCGA-KK-A59Y-01",0.74773,"SNAI1",4.4217
"TCGA-KK-A59Z-01",0.76413,"MMP9",8.8432
"TCGA-KK-A59Z-01",0.76413,"MMP2",11.4604
"TCGA-KK-A59Z-01",0.76413,"MAPK3",9.9898
"TCGA-KK-A59Z-01",0.76413,"MAPK1",11.3989
"TCGA-KK-A59Z-01",0.76413,"TWIST1",9.5057
"TCGA-KK-A59Z-01",0.76413,"SNAI1",6.9386
"TCGA-KK-A5A1-01",0.83391,"MMP9",6.3174
"TCGA-KK-A5A1-01",0.83391,"MMP2",11.4173
"TCGA-KK-A5A1-01",0.83391,"MAPK3",10.1476
"TCGA-KK-A5A1-01",0.83391,"MAPK1",11.5751
"TCGA-KK-A5A1-01",0.83391,"TWIST1",10.4966
"TCGA-KK-A5A1-01",0.83391,"SNAI1",5.0312
"TCGA-KK-A6DY-01",0.62371,"MMP9",10.1166
"TCGA-KK-A6DY-01",0.62371,"MMP2",10.3033
"TCGA-KK-A6DY-01",0.62371,"MAPK3",10.0123
"TCGA-KK-A6DY-01",0.62371,"MAPK1",11.4433
"TCGA-KK-A6DY-01",0.62371,"TWIST1",7.5371
"TCGA-KK-A6DY-01",0.62371,"SNAI1",7.1894
"TCGA-KK-A6E0-01",0.6985,"MMP9",5.0096
"TCGA-KK-A6E0-01",0.6985,"MMP2",9.708
"TCGA-KK-A6E0-01",0.6985,"MAPK3",9.6216
"TCGA-KK-A6E0-01",0.6985,"MAPK1",11.6198
"TCGA-KK-A6E0-01",0.6985,"TWIST1",7.0388
"TCGA-KK-A6E0-01",0.6985,"SNAI1",4.9501
"TCGA-KK-A6E1-01",0.7346,"MMP9",6.1284
"TCGA-KK-A6E1-01",0.7346,"MMP2",9.0218
"TCGA-KK-A6E1-01",0.7346,"MAPK3",9.8317
"TCGA-KK-A6E1-01",0.7346,"MAPK1",11.5391
"TCGA-KK-A6E1-01",0.7346,"TWIST1",3.8031
"TCGA-KK-A6E1-01",0.7346,"SNAI1",5.736
"TCGA-KK-A6E2-01",0.80551,"MMP9",8.014
"TCGA-KK-A6E2-01",0.80551,"MMP2",10.0512
"TCGA-KK-A6E2-01",0.80551,"MAPK3",9.558
"TCGA-KK-A6E2-01",0.80551,"MAPK1",11.5512
"TCGA-KK-A6E2-01",0.80551,"TWIST1",8.858
"TCGA-KK-A6E2-01",0.80551,"SNAI1",3.9443
"TCGA-KK-A6E3-01",0.57538,"MMP9",8.6674
"TCGA-KK-A6E3-01",0.57538,"MMP2",11.9022
"TCGA-KK-A6E3-01",0.57538,"MAPK3",10.7813
"TCGA-KK-A6E3-01",0.57538,"MAPK1",10.9383
"TCGA-KK-A6E3-01",0.57538,"TWIST1",6.6981
"TCGA-KK-A6E3-01",0.57538,"SNAI1",5.3448
"TCGA-KK-A6E4-01",0.72915,"MMP9",7.094
"TCGA-KK-A6E4-01",0.72915,"MMP2",10.2577
"TCGA-KK-A6E4-01",0.72915,"MAPK3",9.612
"TCGA-KK-A6E4-01",0.72915,"MAPK1",10.5899
"TCGA-KK-A6E4-01",0.72915,"TWIST1",8.6113
"TCGA-KK-A6E4-01",0.72915,"SNAI1",4.3255
"TCGA-KK-A6E5-01",0.67178,"MMP9",7.3702
"TCGA-KK-A6E5-01",0.67178,"MMP2",10.8379
"TCGA-KK-A6E5-01",0.67178,"MAPK3",10.1735
"TCGA-KK-A6E5-01",0.67178,"MAPK1",11.3943
"TCGA-KK-A6E5-01",0.67178,"TWIST1",6.3063
"TCGA-KK-A6E5-01",0.67178,"SNAI1",6.2896
"TCGA-KK-A6E6-01",0.65028,"MMP9",6.5508
"TCGA-KK-A6E6-01",0.65028,"MMP2",11.4008
"TCGA-KK-A6E6-01",0.65028,"MAPK3",10.0306
"TCGA-KK-A6E6-01",0.65028,"MAPK1",11.4022
"TCGA-KK-A6E6-01",0.65028,"TWIST1",8.209
"TCGA-KK-A6E6-01",0.65028,"SNAI1",6.2516
"TCGA-KK-A6E7-01",0.64985,"MMP9",7.6048
"TCGA-KK-A6E7-01",0.64985,"MMP2",10.1831
"TCGA-KK-A6E7-01",0.64985,"MAPK3",9.9656
"TCGA-KK-A6E7-01",0.64985,"MAPK1",11.2105
"TCGA-KK-A6E7-01",0.64985,"TWIST1",5.7641
"TCGA-KK-A6E7-01",0.64985,"SNAI1",4.7495
"TCGA-KK-A6E8-01",0.77094,"MMP9",2.9144
"TCGA-KK-A6E8-01",0.77094,"MMP2",9.3596
"TCGA-KK-A6E8-01",0.77094,"MAPK3",9.6704
"TCGA-KK-A6E8-01",0.77094,"MAPK1",11.4175
"TCGA-KK-A6E8-01",0.77094,"TWIST1",5.7364
"TCGA-KK-A6E8-01",0.77094,"SNAI1",4.0956
"TCGA-KK-A7AP-01",0.78534,"MMP9",6.6155
"TCGA-KK-A7AP-01",0.78534,"MMP2",9.5989
"TCGA-KK-A7AP-01",0.78534,"MAPK3",10.1548
"TCGA-KK-A7AP-01",0.78534,"MAPK1",11.0503
"TCGA-KK-A7AP-01",0.78534,"TWIST1",10.1342
"TCGA-KK-A7AP-01",0.78534,"SNAI1",3.7681
"TCGA-KK-A7AQ-01",0.72393,"MMP9",6.2131
"TCGA-KK-A7AQ-01",0.72393,"MMP2",10.9599
"TCGA-KK-A7AQ-01",0.72393,"MAPK3",10.3494
"TCGA-KK-A7AQ-01",0.72393,"MAPK1",10.6265
"TCGA-KK-A7AQ-01",0.72393,"TWIST1",8.5973
"TCGA-KK-A7AQ-01",0.72393,"SNAI1",6.1474
"TCGA-KK-A7AU-01",0.78912,"MMP9",3.1641
"TCGA-KK-A7AU-01",0.78912,"MMP2",7.1154
"TCGA-KK-A7AU-01",0.78912,"MAPK3",10.2422
"TCGA-KK-A7AU-01",0.78912,"MAPK1",11.2267
"TCGA-KK-A7AU-01",0.78912,"TWIST1",8.6707
"TCGA-KK-A7AU-01",0.78912,"SNAI1",2.8212
"TCGA-KK-A7AV-01",0.52451,"MMP9",8.874
"TCGA-KK-A7AV-01",0.52451,"MMP2",11.5497
"TCGA-KK-A7AV-01",0.52451,"MAPK3",10.2879
"TCGA-KK-A7AV-01",0.52451,"MAPK1",11.2409
"TCGA-KK-A7AV-01",0.52451,"TWIST1",5.3193
"TCGA-KK-A7AV-01",0.52451,"SNAI1",6.0494
"TCGA-KK-A7AW-01",0.6446,"MMP9",9.4069
"TCGA-KK-A7AW-01",0.6446,"MMP2",9.7913
"TCGA-KK-A7AW-01",0.6446,"MAPK3",10.3679
"TCGA-KK-A7AW-01",0.6446,"MAPK1",9.3197
"TCGA-KK-A7AW-01",0.6446,"TWIST1",8.9034
"TCGA-KK-A7AW-01",0.6446,"SNAI1",4.3861
"TCGA-KK-A7AY-01",0.67838,"MMP9",5.691
"TCGA-KK-A7AY-01",0.67838,"MMP2",9.9732
"TCGA-KK-A7AY-01",0.67838,"MAPK3",9.7932
"TCGA-KK-A7AY-01",0.67838,"MAPK1",10.5876
"TCGA-KK-A7AY-01",0.67838,"TWIST1",9.6999
"TCGA-KK-A7AY-01",0.67838,"SNAI1",4.3527
"TCGA-KK-A7AZ-01",0.31406,"MMP9",6.5482
"TCGA-KK-A7AZ-01",0.31406,"MMP2",10.4628
"TCGA-KK-A7AZ-01",0.31406,"MAPK3",9.6624
"TCGA-KK-A7AZ-01",0.31406,"MAPK1",10.7542
"TCGA-KK-A7AZ-01",0.31406,"TWIST1",6.6199
"TCGA-KK-A7AZ-01",0.31406,"SNAI1",4.945
"TCGA-KK-A7B0-01",0.40811,"MMP9",11.1259
"TCGA-KK-A7B0-01",0.40811,"MMP2",11.8713
"TCGA-KK-A7B0-01",0.40811,"MAPK3",10.9522
"TCGA-KK-A7B0-01",0.40811,"MAPK1",10.2993
"TCGA-KK-A7B0-01",0.40811,"TWIST1",11.4642
"TCGA-KK-A7B0-01",0.40811,"SNAI1",5.2562
"TCGA-KK-A7B1-01",0.53636,"MMP9",6.4854
"TCGA-KK-A7B1-01",0.53636,"MMP2",11.2649
"TCGA-KK-A7B1-01",0.53636,"MAPK3",10.1134
"TCGA-KK-A7B1-01",0.53636,"MAPK1",11.2974
"TCGA-KK-A7B1-01",0.53636,"TWIST1",8.6807
"TCGA-KK-A7B1-01",0.53636,"SNAI1",6.743
"TCGA-KK-A7B2-01",0.38474,"MMP9",9.6303
"TCGA-KK-A7B2-01",0.38474,"MMP2",11.2904
"TCGA-KK-A7B2-01",0.38474,"MAPK3",10.5702
"TCGA-KK-A7B2-01",0.38474,"MAPK1",10.5881
"TCGA-KK-A7B2-01",0.38474,"TWIST1",6.1585
"TCGA-KK-A7B2-01",0.38474,"SNAI1",7.1654
"TCGA-KK-A7B3-01",0.65968,"MMP9",10.5994
"TCGA-KK-A7B3-01",0.65968,"MMP2",11.9521
"TCGA-KK-A7B3-01",0.65968,"MAPK3",10.3747
"TCGA-KK-A7B3-01",0.65968,"MAPK1",11.0953
"TCGA-KK-A7B3-01",0.65968,"TWIST1",9.5076
"TCGA-KK-A7B3-01",0.65968,"SNAI1",6.3014
"TCGA-KK-A7B4-01",0.67645,"MMP9",7.3493
"TCGA-KK-A7B4-01",0.67645,"MMP2",11.1057
"TCGA-KK-A7B4-01",0.67645,"MAPK3",10.1195
"TCGA-KK-A7B4-01",0.67645,"MAPK1",11.3374
"TCGA-KK-A7B4-01",0.67645,"TWIST1",6.7385
"TCGA-KK-A7B4-01",0.67645,"SNAI1",4.7424
"TCGA-KK-A8I4-01",0.41359,"MMP9",9.5302
"TCGA-KK-A8I4-01",0.41359,"MMP2",12.3405
"TCGA-KK-A8I4-01",0.41359,"MAPK3",10.3679
"TCGA-KK-A8I4-01",0.41359,"MAPK1",10.9781
"TCGA-KK-A8I4-01",0.41359,"TWIST1",7.9438
"TCGA-KK-A8I4-01",0.41359,"SNAI1",7.6671
"TCGA-KK-A8I5-01",0.72685,"MMP9",8.7533
"TCGA-KK-A8I5-01",0.72685,"MMP2",10.7819
"TCGA-KK-A8I5-01",0.72685,"MAPK3",9.5075
"TCGA-KK-A8I5-01",0.72685,"MAPK1",11.4991
"TCGA-KK-A8I5-01",0.72685,"TWIST1",6.625
"TCGA-KK-A8I5-01",0.72685,"SNAI1",6.4588
"TCGA-KK-A8I6-01",0.53913,"MMP9",7.724
"TCGA-KK-A8I6-01",0.53913,"MMP2",10.1297
"TCGA-KK-A8I6-01",0.53913,"MAPK3",9.8568
"TCGA-KK-A8I6-01",0.53913,"MAPK1",11.3276
"TCGA-KK-A8I6-01",0.53913,"TWIST1",7.1253
"TCGA-KK-A8I6-01",0.53913,"SNAI1",3.7804
"TCGA-KK-A8I7-01",0.35459,"MMP9",6.6847
"TCGA-KK-A8I7-01",0.35459,"MMP2",10.6649
"TCGA-KK-A8I7-01",0.35459,"MAPK3",10.249
"TCGA-KK-A8I7-01",0.35459,"MAPK1",11.5893
"TCGA-KK-A8I7-01",0.35459,"TWIST1",5.0288
"TCGA-KK-A8I7-01",0.35459,"SNAI1",5.5794
"TCGA-KK-A8I8-01",0.64366,"MMP9",7.144
"TCGA-KK-A8I8-01",0.64366,"MMP2",10.376
"TCGA-KK-A8I8-01",0.64366,"MAPK3",9.7696
"TCGA-KK-A8I8-01",0.64366,"MAPK1",11.2785
"TCGA-KK-A8I8-01",0.64366,"TWIST1",7.6392
"TCGA-KK-A8I8-01",0.64366,"SNAI1",4.0744
"TCGA-KK-A8I9-01",0.55728,"MMP9",7.4829
"TCGA-KK-A8I9-01",0.55728,"MMP2",11.5341
"TCGA-KK-A8I9-01",0.55728,"MAPK3",10.2957
"TCGA-KK-A8I9-01",0.55728,"MAPK1",11.1314
"TCGA-KK-A8I9-01",0.55728,"TWIST1",7.3887
"TCGA-KK-A8I9-01",0.55728,"SNAI1",7.5676
"TCGA-KK-A8IA-01",0.74955,"MMP9",8.1826
"TCGA-KK-A8IA-01",0.74955,"MMP2",9.5786
"TCGA-KK-A8IA-01",0.74955,"MAPK3",10.1401
"TCGA-KK-A8IA-01",0.74955,"MAPK1",11.5378
"TCGA-KK-A8IA-01",0.74955,"TWIST1",7.8593
"TCGA-KK-A8IA-01",0.74955,"SNAI1",4.7028
"TCGA-KK-A8IB-01",0.43265,"MMP9",8.6148
"TCGA-KK-A8IB-01",0.43265,"MMP2",11.0203
"TCGA-KK-A8IB-01",0.43265,"MAPK3",10.2148
"TCGA-KK-A8IB-01",0.43265,"MAPK1",11.076
"TCGA-KK-A8IB-01",0.43265,"TWIST1",8.2094
"TCGA-KK-A8IB-01",0.43265,"SNAI1",7.1594
"TCGA-KK-A8IC-01",0.35168,"MMP9",6.1318
"TCGA-KK-A8IC-01",0.35168,"MMP2",11.6599
"TCGA-KK-A8IC-01",0.35168,"MAPK3",10.062
"TCGA-KK-A8IC-01",0.35168,"MAPK1",11.4975
"TCGA-KK-A8IC-01",0.35168,"TWIST1",6.3991
"TCGA-KK-A8IC-01",0.35168,"SNAI1",6.0605
"TCGA-KK-A8ID-01",0.7392,"MMP9",7.6022
"TCGA-KK-A8ID-01",0.7392,"MMP2",8.2092
"TCGA-KK-A8ID-01",0.7392,"MAPK3",9.553
"TCGA-KK-A8ID-01",0.7392,"MAPK1",12.113
"TCGA-KK-A8ID-01",0.7392,"TWIST1",4.9859
"TCGA-KK-A8ID-01",0.7392,"SNAI1",4.5435
"TCGA-KK-A8IF-01",0.88102,"MMP9",4.5258
"TCGA-KK-A8IF-01",0.88102,"MMP2",10.2846
"TCGA-KK-A8IF-01",0.88102,"MAPK3",10.1783
"TCGA-KK-A8IF-01",0.88102,"MAPK1",11.2521
"TCGA-KK-A8IF-01",0.88102,"TWIST1",7.786
"TCGA-KK-A8IF-01",0.88102,"SNAI1",4.7851
"TCGA-KK-A8IG-01",0.56913,"MMP9",7.2641
"TCGA-KK-A8IG-01",0.56913,"MMP2",11.7147
"TCGA-KK-A8IG-01",0.56913,"MAPK3",10.0089
"TCGA-KK-A8IG-01",0.56913,"MAPK1",11.4811
"TCGA-KK-A8IG-01",0.56913,"TWIST1",7.2501
"TCGA-KK-A8IG-01",0.56913,"SNAI1",7.0176
"TCGA-KK-A8IH-01",0.64783,"MMP9",7.9935
"TCGA-KK-A8IH-01",0.64783,"MMP2",10.5839
"TCGA-KK-A8IH-01",0.64783,"MAPK3",9.751
"TCGA-KK-A8IH-01",0.64783,"MAPK1",11.5114
"TCGA-KK-A8IH-01",0.64783,"TWIST1",5.5197
"TCGA-KK-A8IH-01",0.64783,"SNAI1",5.2418
"TCGA-KK-A8II-01",0.8516,"MMP9",8.4765
"TCGA-KK-A8II-01",0.8516,"MMP2",8.5711
"TCGA-KK-A8II-01",0.8516,"MAPK3",9.6109
"TCGA-KK-A8II-01",0.8516,"MAPK1",11.5881
"TCGA-KK-A8II-01",0.8516,"TWIST1",8.0848
"TCGA-KK-A8II-01",0.8516,"SNAI1",4.2628
"TCGA-KK-A8IJ-01",0.59526,"MMP9",7.4653
"TCGA-KK-A8IJ-01",0.59526,"MMP2",10.6541
"TCGA-KK-A8IJ-01",0.59526,"MAPK3",9.6911
"TCGA-KK-A8IJ-01",0.59526,"MAPK1",11.8875
"TCGA-KK-A8IJ-01",0.59526,"TWIST1",7.9828
"TCGA-KK-A8IJ-01",0.59526,"SNAI1",7.0929
"TCGA-KK-A8IK-01",0.10245,"MMP9",3.5342
"TCGA-KK-A8IK-01",0.10245,"MMP2",9.0059
"TCGA-KK-A8IK-01",0.10245,"MAPK3",9.8947
"TCGA-KK-A8IK-01",0.10245,"MAPK1",11.2859
"TCGA-KK-A8IK-01",0.10245,"TWIST1",2.8335
"TCGA-KK-A8IK-01",0.10245,"SNAI1",5.1514
"TCGA-KK-A8IL-01",0.60033,"MMP9",7.8014
"TCGA-KK-A8IL-01",0.60033,"MMP2",10.6106
"TCGA-KK-A8IL-01",0.60033,"MAPK3",9.9012
"TCGA-KK-A8IL-01",0.60033,"MAPK1",11.2673
"TCGA-KK-A8IL-01",0.60033,"TWIST1",4.8261
"TCGA-KK-A8IL-01",0.60033,"SNAI1",5.8005
"TCGA-KK-A8IM-01",0.39988,"MMP9",7.6049
"TCGA-KK-A8IM-01",0.39988,"MMP2",11.0769
"TCGA-KK-A8IM-01",0.39988,"MAPK3",9.5028
"TCGA-KK-A8IM-01",0.39988,"MAPK1",11.5792
"TCGA-KK-A8IM-01",0.39988,"TWIST1",6.016
"TCGA-KK-A8IM-01",0.39988,"SNAI1",5.6544
"TCGA-M7-A71Y-01",0.36764,"MMP9",8.0647
"TCGA-M7-A71Y-01",0.36764,"MMP2",11.6455
"TCGA-M7-A71Y-01",0.36764,"MAPK3",10.2702
"TCGA-M7-A71Y-01",0.36764,"MAPK1",10.6773
"TCGA-M7-A71Y-01",0.36764,"TWIST1",7.6203
"TCGA-M7-A71Y-01",0.36764,"SNAI1",5.3397
"TCGA-M7-A71Z-01",0.79598,"MMP9",2.8223
"TCGA-M7-A71Z-01",0.79598,"MMP2",8.723
"TCGA-M7-A71Z-01",0.79598,"MAPK3",10.6384
"TCGA-M7-A71Z-01",0.79598,"MAPK1",10.9749
"TCGA-M7-A71Z-01",0.79598,"TWIST1",8.1492
"TCGA-M7-A71Z-01",0.79598,"SNAI1",3.771
"TCGA-M7-A720-01",0.33313,"MMP9",8.1518
"TCGA-M7-A720-01",0.33313,"MMP2",10.2716
"TCGA-M7-A720-01",0.33313,"MAPK3",10.2216
"TCGA-M7-A720-01",0.33313,"MAPK1",11.4141
"TCGA-M7-A720-01",0.33313,"TWIST1",4.524
"TCGA-M7-A720-01",0.33313,"SNAI1",3.8593
"TCGA-M7-A721-01",0.55579,"MMP9",8.3633
"TCGA-M7-A721-01",0.55579,"MMP2",10.9753
"TCGA-M7-A721-01",0.55579,"MAPK3",10.0392
"TCGA-M7-A721-01",0.55579,"MAPK1",11.5193
"TCGA-M7-A721-01",0.55579,"TWIST1",6.9569
"TCGA-M7-A721-01",0.55579,"SNAI1",5.1531
"TCGA-M7-A722-01",0.71606,"MMP9",3.7575
"TCGA-M7-A722-01",0.71606,"MMP2",9.7073
"TCGA-M7-A722-01",0.71606,"MAPK3",10.1099
"TCGA-M7-A722-01",0.71606,"MAPK1",9.9417
"TCGA-M7-A722-01",0.71606,"TWIST1",5.6752
"TCGA-M7-A722-01",0.71606,"SNAI1",3.9646
"TCGA-M7-A723-01",0.53963,"MMP9",7.4237
"TCGA-M7-A723-01",0.53963,"MMP2",11.661
"TCGA-M7-A723-01",0.53963,"MAPK3",10.3249
"TCGA-M7-A723-01",0.53963,"MAPK1",11.0341
"TCGA-M7-A723-01",0.53963,"TWIST1",7.228
"TCGA-M7-A723-01",0.53963,"SNAI1",6.6165
"TCGA-M7-A724-01",0.8905,"MMP9",6.3629
"TCGA-M7-A724-01",0.8905,"MMP2",7.0497
"TCGA-M7-A724-01",0.8905,"MAPK3",9.5637
"TCGA-M7-A724-01",0.8905,"MAPK1",11.0493
"TCGA-M7-A724-01",0.8905,"TWIST1",3.8305
"TCGA-M7-A724-01",0.8905,"SNAI1",5.6555
"TCGA-M7-A725-01",0.60564,"MMP9",7.9375
"TCGA-M7-A725-01",0.60564,"MMP2",8.8903
"TCGA-M7-A725-01",0.60564,"MAPK3",10.0783
"TCGA-M7-A725-01",0.60564,"MAPK1",10.8987
"TCGA-M7-A725-01",0.60564,"TWIST1",5.6611
"TCGA-M7-A725-01",0.60564,"SNAI1",4.8298
"TCGA-MG-AAMC-01",0.76256,"MMP9",7.5985
"TCGA-MG-AAMC-01",0.76256,"MMP2",9.2911
"TCGA-MG-AAMC-01",0.76256,"MAPK3",8.7384
"TCGA-MG-AAMC-01",0.76256,"MAPK1",10.7266
"TCGA-MG-AAMC-01",0.76256,"TWIST1",8.6475
"TCGA-MG-AAMC-01",0.76256,"SNAI1",5.8216
"TCGA-QU-A6IL-01",0.72637,"MMP9",9.2416
"TCGA-QU-A6IL-01",0.72637,"MMP2",9.6373
"TCGA-QU-A6IL-01",0.72637,"MAPK3",10.0041
"TCGA-QU-A6IL-01",0.72637,"MAPK1",10.0507
"TCGA-QU-A6IL-01",0.72637,"TWIST1",7.7305
"TCGA-QU-A6IL-01",0.72637,"SNAI1",6.4096
"TCGA-QU-A6IM-01",0.56833,"MMP9",6.7889
"TCGA-QU-A6IM-01",0.56833,"MMP2",9.6959
"TCGA-QU-A6IM-01",0.56833,"MAPK3",10.1853
"TCGA-QU-A6IM-01",0.56833,"MAPK1",9.9482
"TCGA-QU-A6IM-01",0.56833,"TWIST1",9.5747
"TCGA-QU-A6IM-01",0.56833,"SNAI1",4.8707
"TCGA-QU-A6IN-01",0.80034,"MMP9",8.0323
"TCGA-QU-A6IN-01",0.80034,"MMP2",9.7717
"TCGA-QU-A6IN-01",0.80034,"MAPK3",9.7099
"TCGA-QU-A6IN-01",0.80034,"MAPK1",10.2779
"TCGA-QU-A6IN-01",0.80034,"TWIST1",7.3521
"TCGA-QU-A6IN-01",0.80034,"SNAI1",5.1475
"TCGA-QU-A6IO-01",0.63648,"MMP9",7.8903
"TCGA-QU-A6IO-01",0.63648,"MMP2",9.8819
"TCGA-QU-A6IO-01",0.63648,"MAPK3",10.6676
"TCGA-QU-A6IO-01",0.63648,"MAPK1",10.1835
"TCGA-QU-A6IO-01",0.63648,"TWIST1",5.1215
"TCGA-QU-A6IO-01",0.63648,"SNAI1",5.6926
"TCGA-QU-A6IP-01",0.54427,"MMP9",8.674
"TCGA-QU-A6IP-01",0.54427,"MMP2",10.3268
"TCGA-QU-A6IP-01",0.54427,"MAPK3",10.0091
"TCGA-QU-A6IP-01",0.54427,"MAPK1",11.1182
"TCGA-QU-A6IP-01",0.54427,"TWIST1",8.0689
"TCGA-QU-A6IP-01",0.54427,"SNAI1",5.2875
"TCGA-SU-A7E7-01",0.47754,"MMP9",6.8804
"TCGA-SU-A7E7-01",0.47754,"MMP2",10.8966
"TCGA-SU-A7E7-01",0.47754,"MAPK3",10.085
"TCGA-SU-A7E7-01",0.47754,"MAPK1",11.5072
"TCGA-SU-A7E7-01",0.47754,"TWIST1",8.077
"TCGA-SU-A7E7-01",0.47754,"SNAI1",5.7216
"TCGA-TK-A8OK-01",0.52503,"MMP9",7.2895
"TCGA-TK-A8OK-01",0.52503,"MMP2",12.3536
"TCGA-TK-A8OK-01",0.52503,"MAPK3",10.3117
"TCGA-TK-A8OK-01",0.52503,"MAPK1",11.6944
"TCGA-TK-A8OK-01",0.52503,"TWIST1",7.2055
"TCGA-TK-A8OK-01",0.52503,"SNAI1",6.8432
"TCGA-TP-A8TT-01",0.50553,"MMP9",9.4521
"TCGA-TP-A8TT-01",0.50553,"MMP2",11.2588
"TCGA-TP-A8TT-01",0.50553,"MAPK3",9.4571
"TCGA-TP-A8TT-01",0.50553,"MAPK1",11.5635
"TCGA-TP-A8TT-01",0.50553,"TWIST1",7.5633
"TCGA-TP-A8TT-01",0.50553,"SNAI1",5.1966
"TCGA-TP-A8TV-01",0.83739,"MMP9",6.1772
"TCGA-TP-A8TV-01",0.83739,"MMP2",9.9629
"TCGA-TP-A8TV-01",0.83739,"MAPK3",9.8731
"TCGA-TP-A8TV-01",0.83739,"MAPK1",11.4524
"TCGA-TP-A8TV-01",0.83739,"TWIST1",8.1491
"TCGA-TP-A8TV-01",0.83739,"SNAI1",3.9033
"TCGA-V1-A8MF-01",0.38476,"MMP9",8.3655
"TCGA-V1-A8MF-01",0.38476,"MMP2",11.264
"TCGA-V1-A8MF-01",0.38476,"MAPK3",10.2675
"TCGA-V1-A8MF-01",0.38476,"MAPK1",11.3648
"TCGA-V1-A8MF-01",0.38476,"TWIST1",4.524
"TCGA-V1-A8MF-01",0.38476,"SNAI1",5.0879
"TCGA-V1-A8MG-01",0.55556,"MMP9",5.9007
"TCGA-V1-A8MG-01",0.55556,"MMP2",11.2148
"TCGA-V1-A8MG-01",0.55556,"MAPK3",10.2701
"TCGA-V1-A8MG-01",0.55556,"MAPK1",11.1098
